num,keywords,_description,year,_date,Artstor Classification[35275],Work Type[35276],Repository[35277],id,Creation/Discovery Site[35280],Country[35284],_source,Source[35288]
3894562,Terra,"Terra cotta lamp (#362), eastern type|House of Priests",1929,Date of Photography 1929-1930,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,1930.95|dura-c104~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894561,Terra,"Terra cotta lamp (#288), Roman type|House of Priests",1929,Date of Photography 1929-1930,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,1930.85|dura-c103~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894560,Terra,"Terra cotta lamp, eastern type|House of Priests            ",1929,Date of Photography 1929-1930,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,1930.96|dura-c102~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894559,Terra,"Terra cotta lamp (#373), eastern type|House of Priests",1929,Date of Photography 1929-1930,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,1930.96|dura-c101~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894558,Lamp/terra,"2 terra cotta lamps (#s 124 and 174), Roman type|House of Priests",1929,Date of Photography 1929-1930,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,1930.77; 1930.72 (probably)|dura-c100~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894557,Temple,"Temple of Artemis, Court A looking across chapel of Aphrodite|Temple of Artemis            ",1929,Date of Photography 1929-1930,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-c10~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894556,Temple,"Temple of Artemis, removal of debris|Temple of Artemis            ",1929,Date of Photography 1929-1930,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-c1~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894555,Inscription,"Inscription on Main Gate (Palmyrene Gate) above altar, N wall, inside gate|Main Gate (Palmyrene Gate)            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d99~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894554,Altar,"Altar inside Main Gate (Palmyrene Gate), N side|Main Gate (Palmyrene Gate)            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d98~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894553,Main,"Main Gate (Palmyrene Gate)e inside, SW tower after partial clearing of Wall Street|Main Gate (Palmyrene Gate)            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d96~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894552,Main,Main Gate (Palmyrene Gate) and street with Roman bath at left|Main Gate (Palmyrene Gate)            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d91~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894551,Main,Main Gate (Palmyrene Gate) from desert side|Main Gate (Palmyrene Gate)            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d90~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3894550,Triumphal,"Triumphal Arch after excavating, detail of west section|Triumphal Arch (Arch of Trajan)            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d9~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894549,Main,Main Gate (Palmyrene Gate) from west with remains of mudbrick wall which narrowed passage|Main Gate (Palmyrene Gate)            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d89~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894548,Entrance,Entrance to liwan looking south|Liwan            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d88~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894547,Redoubt,"Redoubt, court looking N|Redoubt            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d86~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894546,Redoubt,"Redoubt, NE corner|Redoubt            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d84~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894545,Central,Central breach in N face of redoubt looking E|Redoubt            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d82~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894544,Redoubt,"Redoubt, NE section|Redoubt            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d80~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894543,Triumphal,Triumphal Arch after excavating|Triumphal Arch (Arch of Trajan)            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d8~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894542,Redoubt,"Redoubt, view looking NW|Redoubt            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d78~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894541,View,View south west of Citadel exterior|Citadel            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d74~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894540,View,"View of expedition house, Citadel, S end|Citadel            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d72~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type film negative|Condition of photo intact,Data from Yale University
3894539,Tower 23,"NW ramparts, Tower 23 before excavating|Tower 23",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d70~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894538,Triumphal,"Triumphal Arch after excavating, detail|Triumphal Arch (Arch of Trajan)            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d7~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894537,Western,"Western ramparts, Tower 16 during excavation|Tower 16",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d66~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894536,Western,"Western ramparts, Tower 15|Tower 15",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d64~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894535,Western,"Western ramparts, Tower 15, door on E face of wall beside S wall. Tower 15 leads to Chemin de Ronde from external staircase|Tower 15",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d62~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894534,Western,"Western ramparts, inside of Tower 15, south side, door opening on Chemin de Ronde|Tower 15",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d60~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894533,Western,"Western ramparts, Tower 15|Tower 15",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d58~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894532,Western,"Western ramparts, Tower 15|Tower 15",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d57~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894531,Western,"Western rampart, Tower 15|Tower 15",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d56~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894530,Western,"Western ramparts, Tower 15, desert side|Tower 15",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d54~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894529,Christian,Christian building looking north from area of room 4|Christian building,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d52~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894528,Christian,Christian building looking north toward stairway and east door to baptistry|Christian building            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d50~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact|Photographer Walter,Data from Yale University
3894527,Triumphal,Triumphal Arch during excavation|Triumphal Arch (Arch of Trajan)            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d5~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894526,Christian,"Christian building, doorway 1/5 with reinforcement wall of embankment|Christian building",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d49~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894525,Western,Western ramparts near Tower 17 before excavation|Tower 17,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d47~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894524,Western,Western ramparts near Tower 17 before excavation|Tower 17,1929,Date of Photography 1929-1930,Architecture and City Planning,,Yale University Art Gallery,dura-d46~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894523,Western,Western ramparts showing embankment|Western ramparts            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d44~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894522,Western,Western ramparts showing embankment|Western ramparts            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d43~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894521,Western,"Western ramparts, showing embankment|Western ramparts            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d42~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894520,Triumphal,Triumphal Arch during excavation|Triumphal Arch (Arch of Trajan)            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d4~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo broken,Data from Yale University
3894519,Altar,"Altar 17 in front of room 5 (with later stage wall from Tower 13 to room 5 behind it, Temple of Aphlad|Temple of Aphlad",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d39~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894518,Triumphal,"Triumphal arch, fragments of inscription #167|Triumphal arch",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d387~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894517,Triumphal,"Triumphal Arch, fragments of inscription #167|Triumphal Arch",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d386~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894516,SW,"SW angle, site in SW corner of city|SW corner of city            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d384~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894515,Road,Road trench looking from S ramparts; probably includes Street f|S rampart            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d382~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894514,General,General view of Temple of Bel looking west|Temple of Bel/Palmyrene Gods            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d380~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894513,Temple,"Temple of Aphlad, SW angle, before excavating|SW angle [Temple of Aphlad]            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d38~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894512,Mosaic,Mosaic with inscription (#180)|Bath near Main Gate (Palmyrene Gate),1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d374~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894511,Bronze,Bronze incense holder/vase in shape of bust|House of Frescoes            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d370~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894510,n/a|Private,n/a|Private house            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d366~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894509,Jewelry,"Jewelry from S rampart (SW bastion), curtain 10-13|S rampart (SW bastion)",1930,Date of Photography 1930-1931,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-d364~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894508,Jewelry,"Jewelry from S rampart (SW Bastion), curtain 10-13|S rampart (SW bastion)",1930,Date of Photography 1930-1931,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-d362~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894507,Jewelry,2 earrings|1) House of the Court; 2) House of the Frescoes,1930,Date of Photography 1930-1931,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-d360~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894506,SW,"SW angle, rampart and Temple of Aphlad|SW angle            ",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d36~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type replacement negative|Condition of photo intact,Data from Yale University
3894505,Lantern,Lantern from House of Priests|House of Priests            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d346~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894504,Mould,Mould for vase|Temple of Atargatis            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d344~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894503,Mould,Mould for vase|Temple of Atargatis            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d343~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894502,Mould,Mould for vase|Temple of Artemis            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d341~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894501,Mould,Mould for vase|Temple of Artemis            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d340~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894500,Mould,Mould for vase|Temple of Atargatis            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d339~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894499,Mould,Mould for vase|Temple of Atargatis            ,1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d338~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894498,Glass,"1) Glass Shard w/ inscription (""Theti""), from House of Frescoes; 2) another piece of glass, part of same|House of Frescoes",1930,Date of Photography 1930-1931,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-d336~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894497,Lamp,2 lamps|Private house,1930,Date of Photography 1930-1931,"Architecture and City Planning|Fashion, Costume and Jewelry",,Yale University Art Gallery,dura-d334~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894496,Lamp,"3 lamps 1) rope design; 2) erotic scene; 3) [""dots""]|Private house",1930,Date of Photography 1930-1931,"Architecture and City Planning|Decorative Arts, Utilitarian Objects and Interior Design",,Yale University Art Gallery,dura-d332~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894495,Lamp,Lamp/terra cotta figurine|Redoubt; Tower 9,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d330~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894494,Bust,Bust in Relief|Temple of Atargatis            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d327~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894493,Bust,Bust in relief|Temple of Atargatis?            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d326~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894492,Bust,"Bust in relief, keystone of an arch?|Temple of Atargatis            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d325~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894491,Bust,Bust in relief|Temple of Atargatis            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d324~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894490,Bust,"Bust in relief, keystones of arches (?)|Temple of Atargatis            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d323~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894489,Bust,3 busts|Temple of Atargatis (?),1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d321~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894488,South,"South ramparts, inside showing stairs|Tower 9",1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d32~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894487,Relief,Relief of Heracles|House next to House of Frescoes            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d319~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894486,Relief,Relief of Heracles|Private house            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d317~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894485,Relief,Relief of Venus with mirror (upper section)|House of Priests            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d315~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo broken,Data from Yale University
3894484,Relief,Relief of Venus with mirror (2 sections)|House of Priests,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d314~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894483,Relief,Relief of goddess in shrine|Christian building; private house            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d312~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894482,Statuette,"Statuette of Venus and Cupids, back|Main Gate (Palmyrene Gate) (in plaster covering of altar)?            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d310~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894481,South,"South ramparts, interior showing stairs|Tower 8",1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d31~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894480,Statuette,"Statuette of Venus and Cupids, front|Main Gate (Palmyrene Gate) (in plaster covering of altar)?            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d309~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894479,Statuette,Statuette of Venus|Private house            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d307~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894478,Statuette,Statuette of woman with boy (lower 1/2 only)|Main Gate (Palmyrene Gate),1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d304~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo broken,Data from Yale University
3894477,Statuette,Statuette of woman with boy (lower 1/2 only)|Main Gate (Palmyrene Gate),1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d303~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894476,Statuette,"Statuette of Heracles, 1/2 left|Private house",1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d301~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894475,Statuette,Statuette of Heracles (front)|Private house            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Sculpture and Installations,,Yale University Art Gallery,dura-d300~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894474,Triumphal,Triumphal Arch during excavation|Triumphal Arch (Arch of Trajan)            ,1930,Date of Photography 1930-1931,Architecture and City Planning,,Yale University Art Gallery,dura-d3~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894473,Sassanian,Sassanian fresco|Private house            ,1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894472,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.8~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894471,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.7~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894470,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.6~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894469,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.5~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894468,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.4~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
3894467,Sassanian,"Sassanian fresco, detail|Private house            ",1930,Date of Photography 1930-1931,Architecture and City Planning|Paintings,,Yale University Art Gallery,dura-d298.3~01,Dura Europos (Salahiyeh),Syria,Image source Dura field photo|Image type glass negative|Condition of photo intact,Data from Yale University
